"","microbe","Comparison","deseq_LFC","deseq_padj","M2_coef","M2_padj","Num_not_zero"
"387","RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)","StatusTS",0.0300319362025302,0.999019755834011,2.95363663733323,0.905768403789365,66
"388","RUMP-PWY: formaldehyde oxidation I","StatusTS",0.626337138660379,0.999019755834011,2.52921904946276,0.491323969134853,54
"389","SALVADEHYPOX-PWY: adenosine nucleotides degradation II","StatusTS",0.211548959160058,0.999019755834011,3.71354100636671,0.7015015473607,66
"390","SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I","StatusTS",-0.0657116227152175,0.999019755834011,-1.13250040801777,0.949461339957194,66
"391","SO4ASSIM-PWY: sulfate reduction I (assimilatory)","StatusTS",0.778215137523857,0.999019755834011,1.46383792000915,0.79583003639674,48
"392","SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis","StatusTS",0.661475461909779,0.999019755834011,2.38517806845863,0.79583003639674,48
"393","TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA","StatusTS",0.640857710592631,0.999019755834011,0.231461611072135,0.881138672268458,20
"394","TCA: TCA cycle I (prokaryotic)","StatusTS",-0.152809028557353,0.999019755834011,-0.812018296266579,0.871348227380066,64
"395","TEICHOICACID-PWY: teichoic acid (poly-glycerol) biosynthesis","StatusTS",0.190486639609153,0.999019755834011,1.73291303134117,0.823683565277324,66
"396","THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I","StatusTS",-0.115670135118358,0.999019755834011,-1.68862976108404,0.889195785248179,66
"397","THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)","StatusTS",-0.164477414611631,0.999019755834011,-3.81661899803484,0.754229429579939,66
"398","THREOCAT-PWY: superpathway of L-threonine metabolism","StatusTS",-1.58784174260485,NA,-0.0267555316204074,0.870417125645731,2
"399","THRESYN-PWY: superpathway of L-threonine biosynthesis","StatusTS",-0.115730222486501,0.999019755834011,-2.69234522999683,0.870417125645731,66
"400","TRNA-CHARGING-PWY: tRNA charging","StatusTS",-0.0482471202171193,0.999019755834011,-0.753401541162063,0.970243782604118,66
"401","TRPSYN-PWY: L-tryptophan biosynthesis","StatusTS",0.203200450834763,0.999019755834011,13.1808990845131,0.556451609191191,66
"402","UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (prokaryotic)","StatusTS",-0.679028200072873,0.999019755834011,0.0253261382599931,0.871348227380066,6
"403","UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I","StatusTS",-0.220563715232082,0.999019755834011,-5.25375164138402,0.689939651020079,66
"404","VALSYN-PWY: L-valine biosynthesis","StatusTS",-0.0728887635354368,0.999019755834011,-2.33128095979047,0.918849318345177,66
"405","1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis","SexF",-0.142720361978776,0.987500682831514,-28.0352212570842,0.446226504605252,66
"406","3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation","SexF",0,NA,-0.0120413083728601,0.973409537787952,1
"407","7ALPHADEHYDROX-PWY: cholate degradation (bacteria, anaerobic)","SexF",-4.4962220787127,0.987500682831514,-0.367760137256856,0.299831279950404,8
"408","AEROBACTINSYN-PWY: aerobactin biosynthesis","SexF",2.35612367436328,0.987500682831514,0.023511359005473,0.871348227380066,2
"409","ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast","SexF",-0.419504855326961,0.987500682831514,-0.184811186551485,0.885266074291543,14
"410","ANAEROFRUCAT-PWY: homolactic fermentation","SexF",0.191258694079186,0.987500682831514,-3.58936224621992,0.918849318345177,66
"411","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","SexF",0.0713042762169578,0.987500682831514,-12.6865909475287,0.664831791663068,66
"412","ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis","SexF",-0.0205370018842659,0.990565207028509,-2.04928541882449,0.871348227380066,50
"413","ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation","SexF",3.500546193739,0.987500682831514,0.0717464438016607,0.918849318345177,6
"414","ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis","SexF",1.18458297271428,0.987500682831514,3.20952281998121,0.900951330065372,64
"415","ARGORNPROST-PWY: arginine, ornithine and proline interconversion","SexF",1.10158826190461,0.987500682831514,1.45766103897097,0.889195785248179,58
"416","ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)","SexF",-0.102025836401058,0.987500682831514,-28.0088729755187,0.501047066948763,66
"417","ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)","SexF",-0.0825118836315787,0.987500682831514,-30.2538063258348,0.598124164842797,66
"418","ARO-PWY: chorismate biosynthesis I","SexF",0.00484781865236454,0.987500682831514,-24.7987902002324,0.621183275879832,66
"419","ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis","SexF",0.220250366604214,0.987500682831514,-1.24729320424786,0.965832179036937,66
"420","AST-PWY: L-arginine degradation II (AST pathway)","SexF",-0.387761499709453,0.987500682831514,-0.0962817180169176,0.889195785248179,9
"421","BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I","SexF",0.20132913721254,0.987500682831514,-1.06320725582982,0.918849318345177,63
"422","BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis","SexF",-0.040980963972783,0.987500682831514,-22.8290090289636,0.446226504605252,66
"423","CALVIN-PWY: Calvin-Benson-Bassham cycle","SexF",0.0784627751371003,0.987500682831514,-18.9533957913735,0.818822096499768,66
"424","CENTFERM-PWY: pyruvate fermentation to butanoate","SexF",0.251558089333131,0.987500682831514,-0.345564494266568,0.962065304685505,63
"425","CITRULBIO-PWY: L-citrulline biosynthesis","SexF",0.986354783070426,0.987500682831514,1.79843330127641,0.935415381722467,64
"426","COA-PWY-1: coenzyme A biosynthesis II (mammalian)","SexF",-0.0677250753094401,0.987500682831514,-31.6478479963705,0.488123774138861,66
"427","COA-PWY: coenzyme A biosynthesis I","SexF",0.042020205873225,0.987500682831514,-16.5495451161067,0.79583003639674,66
"428","COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I","SexF",-0.0428752371948086,0.987500682831514,-18.0928892637622,0.833264144801949,66
"429","COLANSYN-PWY: colanic acid building blocks biosynthesis","SexF",0.568989232694536,0.865331428339725,0.241696250190297,0.985344082616005,66
"430","COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis","SexF",-0.0556706264897315,0.987500682831514,-28.8168822459553,0.491323969134853,66
"431","CRNFORCAT-PWY: creatinine degradation I","SexF",3.42134629053862,0.987500682831514,0.0890955851533823,0.918849318345177,10
"432","DAPLYSINESYN-PWY: L-lysine biosynthesis I","SexF",-0.492492159916513,0.987500682831514,-20.5582983019319,0.400694031107978,66
"433","DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II","SexF",0.244713555981697,0.987500682831514,-0.877652028987081,0.973409537787952,66
"434","DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I","SexF",0.272996499327462,0.987500682831514,-7.05822399105833,0.918849318345177,66
"435","ECASYN-PWY: enterobacterial common antigen biosynthesis","SexF",-3.39685174957355,0.987500682831514,-0.171886930510764,0.635868874722512,5
"436","ENTBACSYN-PWY: enterobactin biosynthesis","SexF",-4.17926736404883,NA,-1.75811741874794,0.491323969134853,6
"437","FAO-PWY: fatty acid &beta;-oxidation I","SexF",0.441979380136688,0.987500682831514,-0.311934894929757,0.959474582872214,37
"438","FASYN-ELONG-PWY: fatty acid elongation -- saturated","SexF",-0.340011740063785,0.987500682831514,-4.26643324154945,0.696431059188311,63
"439","FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)","SexF",-0.595705337683293,0.987500682831514,-6.21122114031659,0.659949887203748,64
"440","FERMENTATION-PWY: mixed acid fermentation","SexF",0.130314127076994,0.987500682831514,-1.52264357742901,0.927720574179454,65
"441","FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage","SexF",0.933419014004159,0.987500682831514,3.00612667175542,0.880714218806451,56
"442","FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation","SexF",0.183464601100508,0.987500682831514,-2.44226967707045,0.870417125645731,63
"443","FUCCAT-PWY: fucose degradation","SexF",0.211221138376454,0.987500682831514,-1.91885284031353,0.870417125645731,65
"444","GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation","SexF",0.477770534804025,0.987500682831514,0.24722986463246,0.980311130073479,66
"445","GALACTARDEG-PWY: D-galactarate degradation I","SexF",0.198879370492425,0.987500682831514,-0.20765971979629,0.959166290585857,39
"446","GALACTUROCAT-PWY: D-galacturonate degradation I","SexF",0.565748648742922,0.987500682831514,0.678713206972977,0.94550173162444,66
"447","GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation","SexF",-0.099271952155831,0.987500682831514,-8.62640663801971,0.870417125645731,66
"448","GLUCARDEG-PWY: D-glucarate degradation I","SexF",-0.218783620346089,0.987500682831514,-0.385092195238044,0.918849318345177,36
"449","GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation","SexF",0.198879370492425,0.987500682831514,-0.20765971979629,0.959166290585857,39
"450","GLUCONEO-PWY: gluconeogenesis I","SexF",0.756956847333374,0.652326395232942,7.95333472364693,0.7015015473607,66
"451","GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation","SexF",-1.30267776546719,0.987500682831514,-16.9047447262984,0.356683311813571,59
"452","GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation","SexF",0.696223255607831,0.987500682831514,1.82392602737338,0.918849318345177,66
"453","GLUDEG-I-PWY: GABA shunt","SexF",1.787763158799,0.987500682831514,1.27007386283962,0.79583003639674,48
"454","GLUTORN-PWY: L-ornithine biosynthesis","SexF",-0.0611412809228561,0.987500682831514,-27.5558968601994,0.696431059188311,66
"455","GLYCOCAT-PWY: glycogen degradation I (bacterial)","SexF",-0.979425920656007,0.987500682831514,-21.5215906898581,0.446226504605252,59
"456","GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)","SexF",-0.0255017405581673,0.987500682831514,-14.9013468240144,0.870417125645731,66
"457","GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation","SexF",-0.278970220384829,0.987500682831514,-0.027525784085972,0.938445012297723,11
"458","GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff","SexF",0.57057203910279,0.987500682831514,2.97212843679682,0.870417125645731,65
"459","GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass","SexF",-0.661736973374482,0.987500682831514,-1.2049020007293,0.870417125645731,20
"460","GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)","SexF",0.00172322667042184,0.995775799705563,-6.44301774260385,0.870581345769865,66
"461","GLYOXYLATE-BYPASS: glyoxylate cycle","SexF",0.123975649120316,0.987500682831514,-0.26750340500681,0.918849318345177,28
"462","GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol","SexF",0.0776498889194003,0.987500682831514,-2.65159709982473,0.870417125645731,66
"463","HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate","SexF",2.90441907300772,0.987500682831514,0.0268931190300606,0.959474582872214,4
"464","HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)","SexF",-0.946670210544014,0.987500682831514,-1.11703600987111,0.476980141441168,40
"465","HEMESYN2-PWY: heme biosynthesis II (anaerobic)","SexF",0.210766690198593,0.987500682831514,-0.471511419161868,0.918849318345177,51
"466","HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)","SexF",0.496762431372207,0.987500682831514,0.760774653345125,0.973409537787952,65
"467","HISDEG-PWY: L-histidine degradation I","SexF",1.6332700443267,0.193516099226927,6.26176911289338,0.652913458013989,65
"468","HISTSYN-PWY: L-histidine biosynthesis","SexF",-0.046460282393749,0.987500682831514,-21.9938415115677,0.456028536817288,66
"469","HOMOSER-METSYN-PWY: L-methionine biosynthesis I","SexF",-0.529939807650385,0.987500682831514,-8.00703684810111,0.7015015473607,66
"470","HSERMETANA-PWY: L-methionine biosynthesis III","SexF",-0.150915928328326,0.987500682831514,-22.1191695615318,0.649176472450074,66
"471","ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)","SexF",0.0512526686606028,0.987500682831514,-22.8536300205324,0.573687269824753,66
"472","KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis","SexF",-1.73149379736814,0.987500682831514,-0.0870667366824088,0.556975736961879,4
"473","KETOGLUCONMET-PWY: ketogluconate metabolism","SexF",-1.67453541876463,0.987500682831514,-0.957492042913769,0.870417125645731,16
"474","LACTOSECAT-PWY: lactose and galactose degradation I","SexF",-0.365185063837383,0.987500682831514,-7.28794160855044,0.79583003639674,66
"475","LPSSYN-PWY: superpathway of lipopolysaccharide biosynthesis","SexF",-2.72360658660999,0.987500682831514,-0.171050878986438,0.0170130576415193,2
"476","MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis","SexF",-0.415177370705027,0.987500682831514,-12.7844086243122,0.659949887203748,66
"477","METH-ACETATE-PWY: methanogenesis from acetate","SexF",0.193768598169327,0.987500682831514,-2.85446143892094,0.918849318345177,64
"478","METHANOGENESIS-PWY: methanogenesis from H2 and CO2","SexF",0,NA,0.174916349372832,0.889195785248179,2
"479","METHGLYUT-PWY: superpathway of methylglyoxal degradation","SexF",1.28435089408384,0.987500682831514,0.59406465174736,0.870417125645731,45
"480","METSYN-PWY: L-homoserine and L-methionine biosynthesis","SexF",-0.488098935091838,0.987500682831514,-12.9972771116567,0.649176472450074,66
"481","NAD-BIOSYNTHESIS-II: NAD salvage pathway II","SexF",1.13336378859569,0.987500682831514,0.693833753477476,0.959166290585857,50
"482","NAGLIPASYN-PWY: lipid IVA biosynthesis","SexF",1.99153798889504,0.779923945282061,6.45498370202272,0.696431059188311,60
"483","NONMEVIPP-PWY: methylerythritol phosphate pathway I","SexF",-0.602900904264011,0.987500682831514,-24.1542264452639,0.446226504605252,60
"484","NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)","SexF",0.162905551731146,0.987500682831514,-11.5135986138056,0.889195785248179,66
"485","OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)","SexF",-0.192397988714056,0.987500682831514,-21.8348168522097,0.394417191128668,66
"486","ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation","SexF",3.500546193739,0.987500682831514,0.0717464438016607,0.918849318345177,6
"487","ORNDEG-PWY: superpathway of ornithine degradation","SexF",21.6730039760569,0.143918133705981,0.346103551865312,0.918849318345177,6
"488","P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)","SexF",-1.8514854645042,NA,-0.80352720414253,0.870417125645731,11
"489","P108-PWY: pyruvate fermentation to propanoate I","SexF",1.26919232400304,0.987500682831514,1.15508039462965,0.870417125645731,54
"490","P122-PWY: heterolactic fermentation","SexF",-1.98399255804361,NA,-0.298147769149652,0.918849318345177,10
"491","P124-PWY: Bifidobacterium shunt","SexF",-0.700389725724216,0.987500682831514,-9.22974641603889,0.659949887203748,63
"492","P125-PWY: superpathway of (R,R)-butanediol biosynthesis","SexF",-1.25364939876631,0.987500682831514,0.141555740543753,0.938445012297723,11
"493","P161-PWY: acetylene degradation","SexF",-0.252777396220878,0.987500682831514,-0.77500302799752,0.871348227380066,41
"494","P162-PWY: L-glutamate degradation V (via hydroxyglutarate)","SexF",4.13151920718373,0.987500682831514,0.0623166099168281,0.935415381722467,4
"495","P163-PWY: L-lysine fermentation to acetate and butanoate","SexF",2.21392510610583,0.987500682831514,0.0331941058437434,0.918849318345177,2
"496","P164-PWY: purine nucleobases degradation I (anaerobic)","SexF",-0.1245058139023,0.987500682831514,-5.96937577003878,0.822592578646099,65
"497","P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)","SexF",0.14124035509796,0.987500682831514,-3.05486537086156,0.870417125645731,65
"498","P221-PWY: octane oxidation","SexF",-2.68399810636392,0.987500682831514,-0.136662885096544,0.288715051918323,7
"499","P23-PWY: reductive TCA cycle I","SexF",-0.938908826144722,0.987500682831514,-0.0212544273753855,0.983854066436667,8
"500","P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I","SexF",-0.551352453989019,0.987500682831514,-14.0367217538408,0.446226504605252,65
"501","P42-PWY: incomplete reductive TCA cycle","SexF",1.79296912093123,0.987500682831514,1.85184709336911,0.844887082531795,49
"502","P441-PWY: superpathway of N-acetylneuraminate degradation","SexF",0.396520711408994,0.987500682831514,0.2404174175272,0.986262028970908,64
"503","P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate","SexF",0.214864122769996,0.987500682831514,-4.1675520350129,0.918849318345177,66
"504","P562-PWY: myo-inositol degradation I","SexF",1.86003194509338,0.987500682831514,0.278570166371381,0.927720574179454,4
"505","P621-PWY: nylon-6 oligomer degradation","SexF",2.55712491482857,0.987500682831514,0.0687922347316851,0.918849318345177,6
"506","PANTO-PWY: phosphopantothenate biosynthesis I","SexF",0.277569324786617,0.987500682831514,-9.45105329944325,0.870581345769865,66
"507","PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I","SexF",0.259888479589963,0.987500682831514,-8.90059399192287,0.870417125645731,66
"508","PENTOSE-P-PWY: pentose phosphate pathway","SexF",0.257055757822427,0.987500682831514,-0.429378082304065,0.980290251729823,65
"509","PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)","SexF",-0.00855361027295636,0.987500682831514,-24.2222499873049,0.635868874722512,66
"510","PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)","SexF",0.507528468331318,0.987500682831514,0.0749305647818373,0.999999999999998,65
"511","POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II","SexF",-0.897236482570611,0.987500682831514,-1.58883297337482,0.652913458013989,25
"512","POLYAMSYN-PWY: superpathway of polyamine biosynthesis I","SexF",-0.0498483871500826,0.987500682831514,-1.16528024371139,0.870431392815754,51
"513","POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)","SexF",0.65482131788469,0.987500682831514,-0.246267834586635,0.980311130073479,62
"514","PPGPPMET-PWY: ppGpp biosynthesis","SexF",-0.382257781111707,0.987500682831514,-6.5847900555548,0.696431059188311,63
"515","PROPFERM-PWY: L-alanine fermentation to propanoate and acetate","SexF",-3.38114656929858,NA,-0.408774315645669,0.870417125645731,7
"516","PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis","SexF",0.647638235120174,0.987500682831514,2.55175376251472,0.918849318345177,64
"517","PWY-1042: glycolysis IV (plant cytosol)","SexF",-0.0399784243139815,0.987500682831514,-35.6666929075139,0.627498763620749,66
"518","PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I","SexF",0.734576622168781,0.987500682831514,1.40870898262814,0.938310269505169,64
"519","PWY-1861: formaldehyde assimilation II (RuMP Cycle)","SexF",0.457602646206917,0.987500682831514,1.41909740378607,0.980290251729823,64
"520","PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type","SexF",0.910647998757813,0.987500682831514,4.48024523572792,0.870417125645731,65
"521","PWY-2723: trehalose degradation V","SexF",-1.3245570062303,0.987500682831514,-19.4785344271339,0.356683311813571,59
"522","PWY-2941: L-lysine biosynthesis II","SexF",-0.728235692324578,0.987500682831514,-18.4900188096052,0.394417191128668,64
"523","PWY-2942: L-lysine biosynthesis III","SexF",-0.165490759042531,0.987500682831514,-27.6104737910103,0.332697291211108,66
"524","PWY-3001: superpathway of L-isoleucine biosynthesis I","SexF",-0.232831479717856,0.987500682831514,-24.2619578477803,0.288715051918323,66
"525","PWY-3781: aerobic respiration I (cytochrome c)","SexF",-1.47344101061436,0.987500682831514,-1.74589366748067,0.541203403442499,24
"526","PWY-3801: sucrose degradation II (sucrose synthase)","SexF",0,NA,0.131121286079975,0.956414416885108,1
"527","PWY-3841: folate transformations II","SexF",-0.23068606909657,0.987500682831514,-36.9310764664443,0.260381433550765,66
"528","PWY-4041: &gamma;-glutamyl cycle","SexF",-0.343368554151615,0.987500682831514,-6.61891329765745,0.67867324812666,66
"529","PWY-4242: pantothenate and coenzyme A biosynthesis III","SexF",0.0521926786626323,0.987500682831514,-16.4990849396661,0.778335155149519,66
"530","PWY-4321: L-glutamate degradation IV","SexF",1.42259154021676,0.987500682831514,0.00647859157789253,0.980290251729823,2
"531","PWY-4702: phytate degradation I","SexF",-0.876686296240579,0.987500682831514,-0.272521705412986,0.870417125645731,9
"532","PWY-4722: creatinine degradation II","SexF",-1.46260692038261,0.987500682831514,-0.0817098739054325,0.881138672268458,8
"533","PWY-4981: L-proline biosynthesis II (from arginine)","SexF",-0.177670235180966,0.987500682831514,-4.32517127581503,0.918849318345177,66
"534","PWY-4984: urea cycle","SexF",0.941887116027755,0.987500682831514,1.40308873631633,0.937684704016872,61
"535","PWY-5004: superpathway of L-citrulline metabolism","SexF",0,NA,0.0471627568120707,0.935415381722467,1
"536","PWY-5005: biotin biosynthesis II","SexF",0.659559769616865,0.987500682831514,3.45192288899634,0.870417125645731,63
"537","PWY-5022: 4-aminobutanoate degradation V","SexF",1.8230109302002,0.987500682831514,1.19874790840525,0.79583003639674,47
"538","PWY-5028: L-histidine degradation II","SexF",0,NA,0.024498316430107,0.935415381722467,1
"539","PWY-5030: L-histidine degradation III","SexF",1.72533065161467,0.701890272251869,5.62662826670312,0.712569858663631,62
"540","PWY-5083: NAD/NADH phosphorylation and dephosphorylation","SexF",-0.306259172579328,0.987500682831514,-2.77301913448555,0.814188812913337,46
"541","PWY-5088: L-glutamate degradation VIII (to propanoate)","SexF",0.832946402907846,0.987500682831514,-0.00680595690639916,0.973409537787952,1
"542","PWY-5097: L-lysine biosynthesis VI","SexF",-0.139792847492253,0.987500682831514,-30.1336420207985,0.418347081949986,66
"543","PWY-5100: pyruvate fermentation to acetate and lactate II","SexF",-0.48841082410999,0.779923945282061,-32.1194149253965,0.160402739621604,66
"544","PWY-5101: L-isoleucine biosynthesis II","SexF",1.8217820805414,0.987500682831514,0.737141798191524,0.918849318345177,28
"545","PWY-5103: L-isoleucine biosynthesis III","SexF",-0.0547234274236703,0.987500682831514,-21.9651975223772,0.446226504605252,66
"546","PWY-5104: L-isoleucine biosynthesis IV","SexF",-0.329226675002813,0.987500682831514,-19.4215049136243,0.460954769690787,66
"547","PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)","SexF",0.185964526140999,0.987500682831514,-3.46775831191594,0.79583003639674,60
"548","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","SexF",0.416183038551398,0.987500682831514,-0.375633982640634,0.949001919546582,37
"549","PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation","SexF",0.0549557943229204,0.989065945922543,-0.902170611908708,0.890709619807061,33
"550","PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)","SexF",1.30494054365292,0.0852742868529529,11.2938651399965,0.649176472450074,66
"551","PWY-5173: superpathway of acetyl-CoA biosynthesis","SexF",0.282609649149275,0.987500682831514,-0.139906356030154,0.938445012297723,21
"552","PWY-5177: glutaryl-CoA degradation","SexF",0.368565779535163,0.987500682831514,-0.597626188868948,0.973409537787952,66
"553","PWY-5188: tetrapyrrole biosynthesis I (from glutamate)","SexF",0.0589498643508688,0.987500682831514,-7.95985962506773,0.870417125645731,66
"554","PWY-5189: tetrapyrrole biosynthesis II (from glycine)","SexF",0.449884135751499,0.987500682831514,-0.202796382251196,0.960223149413852,41
"555","PWY-5198: factor 420 biosynthesis","SexF",0,NA,0.119045498520522,0.913609813241774,2
"556","PWY-5265: peptidoglycan biosynthesis II (staphylococci)","SexF",-2.11867767104862,0.987500682831514,-1.32458041512496,0.627498763620749,8
"557","PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)","SexF",-0.289310313849886,0.987500682831514,-8.34980492064663,0.649176472450074,66
"558","PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)","SexF",-1.69987016727892,0.987500682831514,-16.1236796238121,0.299831279950404,48
"559","PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)","SexF",-0.449358950023622,0.987500682831514,-12.8583928824646,0.622340292888716,66
"560","PWY-5367: petroselinate biosynthesis","SexF",1.56985919512456,0.987500682831514,2.88305334059788,0.870417125645731,57
"561","PWY-5384: sucrose degradation IV (sucrose phosphorylase)","SexF",-0.948899689763611,0.987500682831514,-16.182695954838,0.446226504605252,66
"562","PWY-5392: reductive TCA cycle II","SexF",-1.88558243211968,0.987500682831514,-0.0759763239989038,0.875258776410727,4
"563","PWY-5415: catechol degradation I (meta-cleavage pathway)","SexF",1.85422619839839,0.987500682831514,0.00938163085623625,0.881138672268458,1
"564","PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle","SexF",-1.04656831378701,0.987500682831514,-1.58046205591777,0.573687269824753,18
"565","PWY-5484: glycolysis II (from fructose 6-phosphate)","SexF",0.0706765508115411,0.987500682831514,-3.67572887764507,0.918849318345177,66
"566","PWY-5505: L-glutamate and L-glutamine biosynthesis","SexF",0.911441990866381,0.987500682831514,1.99565183380097,0.918849318345177,63
"567","PWY-561: superpathway of glyoxylate cycle and fatty acid degradation","SexF",-2.0342087007716,NA,-1.0279998841015,0.659949887203748,10
"568","PWY-5656: mannosylglycerate biosynthesis I","SexF",3.19028549402543,0.987500682831514,-0.0270445786255904,0.962614901242359,7
"569","PWY-5659: GDP-mannose biosynthesis","SexF",0.371409698901272,0.987500682831514,-1.08831164050397,0.959474582872214,66
"570","PWY-5667: CDP-diacylglycerol biosynthesis I","SexF",0.106675392657498,0.987500682831514,-15.434332201114,0.870417125645731,66
"571","PWY-5675: nitrate reduction V (assimilatory)","SexF",-1.27988196951619,0.987500682831514,-0.443873046310374,0.583970014980071,17
"572","PWY-5676: acetyl-CoA fermentation to butanoate II","SexF",-0.0332919411970184,0.987500682831514,-7.72769291510285,0.79583003639674,66
"573","PWY-5677: succinate fermentation to butanoate","SexF",-3.93441993887752,0.987500682831514,-0.826180810272153,0.394417191128668,9
"574","PWY-5686: UMP biosynthesis","SexF",0.0264634892096066,0.987500682831514,-26.422935317328,0.556975736961879,66
"575","PWY-5690: TCA cycle II (plants and fungi)","SexF",1.88596894463046,0.0126598473047669,5.21214008326848,0.377676315683238,65
"576","PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation","SexF",0.256692108971578,0.987500682831514,-7.97919942811886,0.889195785248179,66
"577","PWY-5705: allantoin degradation to glyoxylate III","SexF",-1.06600441359214,0.987500682831514,-0.0422751911307906,0.446226504605252,2
"578","PWY-5723: Rubisco shunt","SexF",-0.983190093543114,0.987500682831514,-1.8999616835069,0.870417125645731,25
"579","PWY-5747: 2-methylcitrate cycle II","SexF",0.949901166847874,0.987500682831514,0.0948748818266161,0.929449952278731,15
"580","PWY-5754: 4-hydroxybenzoate biosynthesis I (eukaryotes)","SexF",1.74729729137146,0.987500682831514,0.00861455140373461,0.881138672268458,2
"581","PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)","SexF",-0.445265993268453,0.987500682831514,-0.332700157707733,0.871348227380066,22
"582","PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I","SexF",-0.445265993268453,0.987500682831514,-0.332700157707733,0.871348227380066,22
